1601505314,num0,2020-10-01 00:35:14,44.1478767395,12.2354373932,0,2,2,2,1008,23.7,50.3
1601505376,num0,2020-10-01 00:36:16,44.1478767395,12.2354373932,0,2,2,2,1008,23.7,50.3
1601505437,num0,2020-10-01 00:37:17,44.1478767395,12.2354373932,0,2,2,2,1008,23.7,50.3
1601505499,num0,2020-10-01 00:38:19,44.1478767395,12.2354373932,0,2,2,2,1008,23.7,50.3
1601505560,num0,2020-10-01 00:39:20,44.1478767395,12.2354373932,0,2,3,2,1008,23.7,50.3
1601505622,num0,2020-10-01 00:40:22,44.1478767395,12.2354373932,0,2,2,2,1008,23.7,50.3
1601505683,num0,2020-10-01 00:41:23,44.1478767395,12.2354373932,0,2,3,2,1008,23.7,50.3
1601505745,num0,2020-10-01 00:42:25,44.1478767395,12.2354373932,0,2,2,2,1008,23.8,50.3
1601505806,num0,2020-10-01 00:43:26,44.1478767395,12.2354373932,0,2,2,2,1008,23.7,50.3
1601505868,num0,2020-10-01 00:44:28,44.1478767395,12.2354373932,0,2,2,2,1007.9,23.7,50.3
1601505929,num0,2020-10-01 00:45:29,44.1478767395,12.2354373932,0,2,2,2,1007.9,23.7,50.3
1601505991,num0,2020-10-01 00:46:31,44.1478767395,12.2354373932,0,2,2,2,1007.9,23.7,50.3
1601506052,num0,2020-10-01 00:47:32,44.1478767395,12.2354373932,0,1,2,2,1007.9,23.7,50.3
1601506114,num0,2020-10-01 00:48:34,44.1478767395,12.2354373932,0,2,2,2,1007.9,23.8,50.3
1601506175,num0,2020-10-01 00:49:35,44.1478767395,12.2354373932,0,2,2,,1007.9,23.7,50.3
1601506237,num0,2020-10-01 00:50:37,44.1478767395,12.2354373932,0,2,2,2,1007.9,23.7,50.3
1601506298,num0,2020-10-01 00:51:38,44.1478767395,12.2354373932,0,2,2,2,1007.9,23.7,50.3
1601506360,num0,2020-10-01 00:52:40,44.1478767395,12.2354373932,0,2,3,3,1007.9,23.7,50.3
1601506421,num0,2020-10-01 00:53:41,44.1478767395,12.2354373932,0,2,2,2,1007.9,23.8,50.3
1601506483,num0,2020-10-01 00:54:43,44.1478767395,12.2354373932,0,2,2,2,1007.9,23.7,50.2
1601506544,num0,2020-10-01 00:55:44,44.1478767395,12.2354373932,0,2,2,2,1007.8,23.7,50.2
1601506606,num0,2020-10-01 00:56:46,44.1478767395,12.2354373932,0,1,1,1,1007.9,23.7,50.2
1601506667,num0,2020-10-01 00:57:47,44.1478767395,12.2354373932,0,2,2,2,1007.8,23.7,50.2
1601506729,num0,2020-10-01 00:58:49,44.1478767395,12.2354373932,0,2,3,3,1007.8,23.7,50.2
1601506790,num0,2020-10-01 00:59:50,44.1478767395,12.2354373932,0,1,2,2,1007.9,23.7,50.2
1601506852,num0,2020-10-01 01:00:52,44.1478767395,12.2354373932,0,2,2,2,1007.8,23.7,50.2
1601506913,num0,2020-10-01 01:01:53,44.1478767395,12.2354373932,0,1,2,2,1007.8,23.7,50.2
1601506975,num0,2020-10-01 01:02:55,44.1478767395,12.2354373932,0,2,3,2,1007.8,23.7,50.2
1601507036,num0,2020-10-01 01:03:56,44.1478767395,12.2354373932,0,1,2,2,1007.8,23.7,50.1
1601507098,num0,2020-10-01 01:04:58,44.1478767395,12.2354373932,0,2,3,2,1007.8,23.7,50.1
1601507159,num0,2020-10-01 01:05:59,44.1478767395,12.2354373932,0,2,2,2,1007.8,23.7,50.1
1601507221,num0,2020-10-01 01:07:01,44.1478767395,12.2354373932,0,2,2,2,1007.8,23.8,50.2
1601507282,num0,2020-10-01 01:08:02,44.1478767395,12.2354373932,0,2,2,2,1007.8,23.7,50.2
1601507343,num0,2020-10-01 01:09:03,44.1478767395,12.2354373932,0,2,2,2,,23.7,50.2
1601507405,num0,2020-10-01 01:10:05,44.1478767395,12.2354373932,0,1,2,2,1007.8,23.7,
1601507466,num0,2020-10-01 01:11:06,44.1478767395,12.2354373932,0,2,3,3,1007.8,23.7,50.1
1601507528,num0,2020-10-01 01:12:08,44.1478767395,12.2354373932,0,2,2,2,1007.8,23.7,50.1
1601507589,num0,2020-10-01 01:13:09,44.1478767395,12.2354373932,0,2,2,2,1007.8,23.7,50.1
1601507651,num0,2020-10-01 01:14:11,44.1478767395,12.2354373932,0,2,2,2,1007.7,23.7,50.1
1601507712,num0,2020-10-01 01:15:12,44.1478767395,12.2354373932,0,2,2,2,1007.8,23.7,50.1
1601507774,num0,2020-10-01 01:16:14,44.1478767395,12.2354373932,0,2,2,2,1007.8,23.7,50.1
1601507835,num0,2020-10-01 01:17:15,44.1478767395,12.2354373932,0,2,2,2,1007.7,23.7,50.1
1601507897,num0,2020-10-01 01:18:17,44.1478767395,12.2354373932,0,2,2,2,1007.7,23.7,50.1
1601507958,num0,2020-10-01 01:19:18,44.1478767395,12.2354373932,0,2,3,3,1007.8,23.7,50.1
1601508020,num0,2020-10-01 01:20:20,44.1478767395,12.2354373932,0,2,2,2,1007.7,23.7,50.1
1601508081,num0,2020-10-01 01:21:21,44.1478767395,12.2354373932,0,2,3,2,1007.7,23.7,50.1
1601508143,num0,2020-10-01 01:22:23,44.1478767395,12.2354373932,0,2,3,3,1007.7,23.7,50.1
1601508204,num0,2020-10-01 01:23:24,44.1478767395,12.2354373932,0,2,2,2,1007.7,23.7,50.1
1601508266,num0,2020-10-01 01:24:26,44.1478767395,12.2354373932,0,2,2,2,1007.7,23.7,50.1
1601508327,num0,2020-10-01 01:25:27,44.1478767395,12.2354373932,0,2,2,2,1007.7,23.7,50.1
1601508389,num0,2020-10-01 01:26:29,44.1478767395,12.2354373932,0,2,2,2,1007.7,23.7,50.1
1601508450,num0,2020-10-01 01:27:30,44.1478767395,12.2354373932,0,2,2,2,1007.7,23.7,50.1
1601508512,num0,2020-10-01 01:28:32,44.1478767395,12.2354373932,0,2,2,2,1007.7,23.7,50.1
1601508573,num0,2020-10-01 01:29:33,44.1478767395,12.2354373932,0,2,2,2,1007.7,23.7,50.1
1601508635,num0,2020-10-01 01:30:35,44.1478767395,12.2354373932,0,2,2,2,1007.7,23.7,50.1
1601508696,num0,2020-10-01 01:31:36,44.1478767395,12.2354373932,0,2,3,3,1007.7,23.8,50.1
1601508758,num0,2020-10-01 01:32:38,44.1478767395,12.2354373932,0,2,2,2,1007.7,23.7,50.1
1601508819,num0,2020-10-01 01:33:39,44.1478767395,12.2354373932,0,2,2,2,1007.7,23.7,50.1
1601508881,num0,2020-10-01 01:34:41,44.1478767395,12.2354373932,0,1,2,2,1007.7,,
1601508942,num0,2020-10-01 01:35:42,44.1478767395,12.2354373932,0,1,2,2,1007.7,23.7,50
1601509004,num0,2020-10-01 01:36:44,44.1478767395,12.2354373932,0,2,2,2,1007.7,23.7,50
1601509065,num0,2020-10-01 01:37:45,44.1478767395,12.2354373932,0,2,2,2,1007.7,23.7,50
1601509127,num0,2020-10-01 01:38:47,44.1478767395,12.2354373932,0,2,2,2,1007.6,23.7,50
1601509188,num0,2020-10-01 01:39:48,44.1478767395,12.2354373932,0,2,2,2,1007.7,23.7,50
1601509250,num0,2020-10-01 01:40:50,44.1478767395,12.2354373932,0,2,2,2,1007.6,23.7,50
1601509311,num0,2020-10-01 01:41:51,44.1478767395,12.2354373932,0,2,2,2,1007.6,23.7,50
1601509373,num0,2020-10-01 01:42:53,44.1478767395,12.2354373932,0,1,2,2,1007.6,23.7,50
1601509434,num0,2020-10-01 01:43:54,44.1478767395,12.2354373932,0,1,2,2,1007.6,23.7,49.9
1601509496,num0,2020-10-01 01:44:56,44.1478767395,12.2354373932,0,2,3,3,1007.6,23.7,49.9
1601509557,num0,2020-10-01 01:45:57,44.1478767395,12.2354373932,0,2,2,2,1007.6,23.7,49.9
1601509619,num0,2020-10-01 01:46:59,44.1478767395,12.2354373932,0,2,3,2,1007.6,23.7,49.9
1601509680,num0,2020-10-01 01:48:00,44.1478767395,12.2354373932,0,2,3,2,1007.6,23.7,49.9
1601509742,num0,2020-10-01 01:49:02,44.1478767395,12.2354373932,0,2,2,2,1007.7,23.7,49.9
1601509803,num0,2020-10-01 01:50:03,44.1478767395,12.2354373932,0,2,2,2,1007.6,23.7,49.9
1601509865,num0,2020-10-01 01:51:05,44.1478767395,12.2354373932,0,2,2,2,1007.6,23.7,49.9
1601509926,num0,2020-10-01 01:52:06,44.1478767395,12.2354373932,0,1,2,2,1007.6,23.7,49.9
1601509988,num0,2020-10-01 01:53:08,44.1478767395,12.2354373932,0,2,2,2,1007.6,23.7,49.9
1601510049,num0,2020-10-01 01:54:09,44.1478767395,12.2354373932,0,2,2,2,1007.6,23.7,49.9
1601510111,num0,2020-10-01 01:55:11,44.1478767395,12.2354373932,0,2,3,2,1007.6,23.7,49.8
1601510172,num0,2020-10-01 01:56:12,44.1478767395,12.2354373932,0,2,3,2,1007.6,23.7,49.8
1601510234,num0,2020-10-01 01:57:14,44.1478767395,12.2354373932,0,2,2,2,1007.5,23.7,49.8
1601510295,num0,2020-10-01 01:58:15,44.1478767395,12.2354373932,0,2,2,2,1007.5,23.7,49.8
1601510357,num0,2020-10-01 01:59:17,44.1478767395,12.2354373932,0,2,2,2,1007.5,23.7,49.8
1601510418,num0,2020-10-01 02:00:18,44.1478767395,12.2354373932,0,1,2,2,1007.5,23.7,49.8
1601510480,num0,2020-10-01 02:01:20,44.1478767395,12.2354373932,0,1,2,1,1007.5,23.7,49.8
1601510541,num0,2020-10-01 02:02:21,44.1478767395,12.2354373932,0,2,2,2,1007.5,23.7,49.8
1601510603,num0,2020-10-01 02:03:23,44.1478767395,12.2354373932,0,2,2,2,1007.5,23.7,49.8
1601510664,num0,2020-10-01 02:04:24,44.1478767395,12.2354373932,0,2,2,2,1007.5,23.7,49.8
1601510726,num0,2020-10-01 02:05:26,44.1478767395,12.2354373932,0,2,2,2,1007.4,23.7,49.8
1601510787,num0,2020-10-01 02:06:27,44.1478767395,12.2354373932,0,1,2,2,1007.5,23.7,49.8
1601510849,num0,2020-10-01 02:07:29,44.1478767395,12.2354373932,0,2,2,2,1007.5,23.7,49.8
1601510910,num0,2020-10-01 02:08:30,44.1478767395,12.2354373932,0,2,3,2,1007.4,23.7,49.8
1601510972,num0,2020-10-01 02:09:32,44.1478767395,12.2354373932,0,2,2,2,1007.4,23.7,49.8
1601511033,num0,2020-10-01 02:10:33,44.1478767395,12.2354373932,0,2,2,2,1007.4,23.7,49.8
1601511095,num0,2020-10-01 02:11:35,44.1478767395,12.2354373932,0,2,3,2,1007.4,23.7,49.8
1601511156,num0,2020-10-01 02:12:36,44.1478767395,12.2354373932,0,2,2,2,1007.4,23.7,49.8
1601511218,num0,2020-10-01 02:13:38,44.1478767395,12.2354373932,0,2,3,3,1007.4,23.7,49.8
1601511279,num0,2020-10-01 02:14:39,44.1478767395,12.2354373932,0,2,3,3,1007.4,23.7,49.8
1601511341,num0,2020-10-01 02:15:41,44.1478767395,12.2354373932,0,2,2,2,1007.4,23.7,49.8
1601511402,num0,2020-10-01 02:16:42,44.1478767395,12.2354373932,0,2,2,2,1007.4,23.7,49.8
1601511464,num0,2020-10-01 02:17:44,44.1478767395,12.2354373932,0,2,2,2,1007.3,23.7,49.8
1601511525,num0,2020-10-01 02:18:45,44.1478767395,12.2354373932,0,1,1,1,1007.4,23.7,49.8
1601511587,num0,2020-10-01 02:19:47,44.1478767395,12.2354373932,0,2,2,2,1007.4,23.7,49.8
1601511648,num0,2020-10-01 02:20:48,44.1478767395,12.2354373932,0,1,2,2,1007.4,23.7,49.7
1601511709,num0,2020-10-01 02:21:49,44.1478767395,12.2354373932,0,2,2,2,1007.4,23.7,49.7
1601511771,num0,2020-10-01 02:22:51,44.1478767395,12.2354373932,0,2,2,2,1007.4,23.7,49.7
1601511833,num0,2020-10-01 02:23:53,44.1478767395,12.2354373932,0,1,2,2,1007.4,23.7,49.7
1601511894,num0,2020-10-01 02:24:54,44.1478767395,12.2354373932,0,2,2,2,1007.4,23.7,49.7
1601511955,num0,2020-10-01 02:25:55,44.1478767395,12.2354373932,0,2,2,2,1007.4,23.7,
1601512017,num0,2020-10-01 02:26:57,44.1478767395,12.2354373932,0,1,2,2,1007.4,23.7,49.8
1601512079,num0,2020-10-01 02:27:59,44.1478767395,12.2354373932,0,2,2,2,1007.3,23.7,49.8
1601512140,num0,2020-10-01 02:29:00,44.1478767395,12.2354373932,0,2,2,2,1007.3,23.7,49.7
1601512202,num0,2020-10-01 02:30:02,44.1478767395,12.2354373932,0,2,2,2,1007.3,23.7,49.7
1601512263,num0,2020-10-01 02:31:03,44.1478767395,12.2354373932,0,2,3,3,1007.3,23.7,49.7
1601512325,num0,2020-10-01 02:32:05,44.1478767395,12.2354373932,0,2,3,2,1007.3,23.7,49.7
1601512386,num0,2020-10-01 02:33:06,44.1478767395,12.2354373932,0,1,2,2,1007.3,23.7,49.7
1601512447,num0,2020-10-01 02:34:07,44.1478767395,12.2354373932,0,1,2,1,1007.3,23.7,49.7
1601512509,num0,2020-10-01 02:35:09,44.1478767395,12.2354373932,0,2,2,2,1007.3,23.7,49.7
1601512571,num0,2020-10-01 02:36:11,44.1478767395,12.2354373932,0,2,2,2,1007.3,23.7,49.7
1601512632,num0,2020-10-01 02:37:12,44.1478767395,12.2354373932,0,2,3,3,1007.3,23.7,49.7
1601512693,num0,2020-10-01 02:38:13,44.1478767395,12.2354373932,0,2,2,2,1007.2,23.7,49.6
1601512755,num0,2020-10-01 02:39:15,44.1478767395,12.2354373932,0,1,2,2,1007.2,23.7,49.6
1601512817,num0,2020-10-01 02:40:17,44.1478767395,12.2354373932,0,2,2,2,1007.2,23.7,49.6
1601512878,num0,2020-10-01 02:41:18,44.1478767395,12.2354373932,0,2,3,2,1007.2,23.7,49.6
1601512939,num0,2020-10-01 02:42:19,44.1478767395,12.2354373932,0,1,2,2,1007.2,23.7,49.6
1601513001,num0,2020-10-01 02:43:21,44.1478767395,12.2354373932,0,2,2,2,1007.2,23.7,49.6
1601513062,num0,2020-10-01 02:44:22,44.1478767395,12.2354373932,0,2,2,2,1007.1,23.7,49.6
1601513124,num0,2020-10-01 02:45:24,44.1478767395,12.2354373932,0,2,2,2,1007.1,23.7,49.6
1601513186,num0,2020-10-01 02:46:26,44.1478767395,12.2354373932,0,2,2,2,1007.1,23.7,49.6
1601513247,num0,2020-10-01 02:47:27,44.1478767395,12.2354373932,0,2,3,3,1007.1,23.7,49.6
1601513308,num0,2020-10-01 02:48:28,44.1478767395,12.2354373932,0,2,2,2,1007.1,23.7,49.6
1601513370,num0,2020-10-01 02:49:30,44.1478767395,12.2354373932,0,2,2,,1007.1,23.7,49.6
1601513431,num0,2020-10-01 02:50:31,44.1478767395,12.2354373932,0,1,,2,1007.1,23.7,49.6
1601513493,num0,2020-10-01 02:51:33,44.1478767395,12.2354373932,0,2,2,2,1007.1,23.7,49.6
1601513555,num0,2020-10-01 02:52:35,44.1478767395,12.2354373932,0,2,3,2,1007.1,23.7,49.6
1601513616,num0,2020-10-01 02:53:36,44.1478767395,12.2354373932,0,2,3,2,1007.1,23.7,49.6
1601513677,num0,2020-10-01 02:54:37,44.1478767395,12.2354373932,0,2,3,2,1007.1,23.7,49.6
1601513739,num0,2020-10-01 02:55:39,44.1478767395,12.2354373932,0,2,2,2,1007,23.7,49.6
1601513800,num0,2020-10-01 02:56:40,44.1478767395,12.2354373932,0,2,3,3,1007,23.6,49.5
1601513862,num0,2020-10-01 02:57:42,44.1478767395,12.2354373932,0,2,2,2,1007,23.6,49.5
1601513924,num0,2020-10-01 02:58:44,44.1478767395,12.2354373932,0,2,2,2,1007,23.7,49.5
1601513985,num0,2020-10-01 02:59:45,44.1478767395,12.2354373932,0,2,2,2,1007,23.7,49.5
1601514046,num0,2020-10-01 03:00:46,44.1478767395,12.2354373932,0,2,2,2,1007,23.7,49.5
1601514108,num0,2020-10-01 03:01:48,44.1478767395,12.2354373932,0,2,2,2,1007,23.7,49.5
1601514169,num0,2020-10-01 03:02:49,44.1478767395,12.2354373932,0,2,2,2,1006.9,23.7,49.5
1601514231,num0,2020-10-01 03:03:51,44.1478767395,12.2354373932,0,1,2,2,1006.9,23.7,49.6
1601514292,num0,2020-10-01 03:04:52,44.1478767395,12.2354373932,0,1,2,2,1006.9,23.7,49.6
1601514354,num0,2020-10-01 03:05:54,44.1478767395,12.2354373932,0,2,2,2,1006.9,23.7,49.6
1601514415,num0,2020-10-01 03:06:55,44.1478767395,12.2354373932,0,2,2,2,1006.9,23.7,49.6
1601514477,num0,2020-10-01 03:07:57,44.1478767395,12.2354373932,0,2,3,2,1006.9,23.7,49.6
1601514538,num0,2020-10-01 03:08:58,44.1478767395,12.2354373932,0,2,3,2,1006.9,23.7,49.6
1601514600,num0,2020-10-01 03:10:00,44.1478767395,12.2354373932,0,2,2,2,1006.9,23.6,49.5
1601514661,num0,2020-10-01 03:11:01,44.1478767395,12.2354373932,0,2,2,2,1006.9,23.6,49.5
1601514723,num0,2020-10-01 03:12:03,44.1478767395,12.2354373932,0,2,2,2,1006.9,23.6,49.5
1601514784,num0,2020-10-01 03:13:04,44.1478767395,12.2354373932,0,2,2,2,1006.8,23.6,49.5
1601514846,num0,2020-10-01 03:14:06,44.1478767395,12.2354373932,0,2,3,2,1006.9,23.6,49.5
1601514907,num0,2020-10-01 03:15:07,44.1478767395,12.2354373932,0,2,2,2,1006.8,23.7,49.5
1601514969,num0,2020-10-01 03:16:09,44.1478767395,12.2354373932,0,1,1,1,1006.8,23.6,49.5
1601515030,num0,2020-10-01 03:17:10,44.1478767395,12.2354373932,0,1,2,2,1006.8,23.7,49.5
1601515092,num0,2020-10-01 03:18:12,44.1478767395,12.2354373932,0,1,1,1,1006.8,23.6,49.5
1601515153,num0,2020-10-01 03:19:13,44.1478767395,12.2354373932,0,1,2,2,1006.8,23.7,49.5
1601515215,num0,2020-10-01 03:20:15,44.1478767395,12.2354373932,0,2,2,2,1006.8,,
1601515276,num0,2020-10-01 03:21:16,44.1478767395,12.2354373932,0,1,2,1,1006.7,23.6,49.5
1601515338,num0,2020-10-01 03:22:18,44.1478767395,12.2354373932,0,2,2,2,1006.7,23.6,49.5
1601515399,num0,2020-10-01 03:23:19,44.1478767395,12.2354373932,0,2,2,2,1006.7,23.7,49.4
1601515461,num0,2020-10-01 03:24:21,44.1478767395,12.2354373932,0,1,2,2,1006.6,23.7,49.4
1601515522,num0,2020-10-01 03:25:22,44.1478767395,12.2354373932,0,2,2,2,1006.7,23.7,49.4
1601515584,num0,2020-10-01 03:26:24,44.1478767395,12.2354373932,0,2,2,2,1006.6,23.6,49.4
1601515645,num0,2020-10-01 03:27:25,44.1478767395,12.2354373932,0,2,2,2,1006.6,23.7,49.4
1601515707,num0,2020-10-01 03:28:27,44.1478767395,12.2354373932,0,2,3,2,1006.5,,
1601515768,num0,2020-10-01 03:29:28,44.1478767395,12.2354373932,0,2,2,2,1006.5,23.6,49.4
1601515830,num0,2020-10-01 03:30:30,44.1478767395,12.2354373932,0,2,2,2,1006.5,23.7,49.4
1601515891,num0,2020-10-01 03:31:31,44.1478767395,12.2354373932,0,2,3,3,1006.5,23.7,49.4
1601515953,num0,2020-10-01 03:32:33,44.1478767395,12.2354373932,0,2,2,2,1006.5,23.7,49.4
1601516014,num0,2020-10-01 03:33:34,44.1478767395,12.2354373932,0,2,2,2,1006.5,,
1601516075,num0,2020-10-01 03:34:35,44.1478767395,12.2354373932,0,2,2,2,1006.5,23.6,49.4
1601516137,num0,2020-10-01 03:35:37,44.1478767395,12.2354373932,0,2,2,2,1006.5,23.7,49.4
1601516199,num0,2020-10-01 03:36:39,44.1478767395,12.2354373932,0,2,2,2,1006.5,23.7,49.4
1601516260,num0,2020-10-01 03:37:40,44.1478767395,12.2354373932,0,2,2,2,1006.5,23.7,49.4
1601516322,num0,2020-10-01 03:38:42,44.1478767395,12.2354373932,0,2,2,2,1006.5,23.7,49.4
1601516383,num0,2020-10-01 03:39:43,44.1478767395,12.2354373932,0,1,2,2,1006.4,,
1601516445,num0,2020-10-01 03:40:45,44.1478767395,12.2354373932,0,2,2,2,1006.5,23.6,49.3
1601516506,num0,2020-10-01 03:41:46,44.1478767395,12.2354373932,0,1,2,2,1006.5,23.7,49.3
1601516568,num0,2020-10-01 03:42:48,44.1478767395,12.2354373932,0,2,2,2,1006.5,23.7,49.3
1601516629,num0,2020-10-01 03:43:49,44.1478767395,12.2354373932,0,1,2,2,1006.5,23.7,49.3
1601516691,num0,2020-10-01 03:44:51,44.1478767395,12.2354373932,0,1,1,1,1006.5,23.7,49.3
1601516752,num0,2020-10-01 03:45:52,44.1478767395,12.2354373932,0,1,2,2,1006.5,,
1601516813,num0,2020-10-01 03:46:53,44.1478767395,12.2354373932,0,2,2,2,1006.5,23.7,49.3
1601516875,num0,2020-10-01 03:47:55,44.1478767395,12.2354373932,0,2,3,3,1006.4,23.6,49.3
1601516937,num0,2020-10-01 03:48:57,44.1478767395,12.2354373932,0,2,2,2,1006.5,23.7,49.3
1601516998,num0,2020-10-01 03:49:58,44.1478767395,12.2354373932,0,2,2,2,1006.4,23.7,49.3
1601517059,num0,2020-10-01 03:50:59,44.1478767395,12.2354373932,0,2,2,2,1006.3,23.6,49.3
1601517122,num0,2020-10-01 03:52:02,44.1478767395,12.2354373932,0,2,2,2,1006.4,23.6,49.3
1601517183,num0,2020-10-01 03:53:03,44.1478767395,12.2354373932,0,2,2,2,1006.3,23.6,49.3
1601517244,num0,2020-10-01 03:54:04,44.1478767395,12.2354373932,0,1,2,2,1006.4,23.6,49.3
1601517306,num0,2020-10-01 03:55:06,44.1478767395,12.2354373932,0,2,2,2,1006.3,23.6,49.3
1601517367,num0,2020-10-01 03:56:07,44.1478767395,12.2354373932,0,1,2,2,1006.3,23.6,49.3
1601517429,num0,2020-10-01 03:57:09,44.1478767395,12.2354373932,0,2,2,2,1006.3,23.6,49.3
1601517490,num0,2020-10-01 03:58:10,44.1478767395,12.2354373932,0,2,2,2,1006.3,23.6,49.3
1601517552,num0,2020-10-01 03:59:12,44.1478767395,12.2354373932,0,2,3,2,1006.3,,
1601517613,num0,2020-10-01 04:00:13,44.1478767395,12.2354373932,0,1,2,2,1006.2,,
1601517674,num0,2020-10-01 04:01:14,44.1478767395,12.2354373932,0,2,2,2,1006.2,23.6,49.3
1601517736,num0,2020-10-01 04:02:16,44.1478767395,12.2354373932,0,2,2,2,1006.2,23.6,49.3
1601517798,num0,2020-10-01 04:03:18,44.1478767395,12.2354373932,0,2,2,2,1006.2,23.6,49.3
1601517859,num0,2020-10-01 04:04:19,44.1478767395,12.2354373932,0,2,3,2,1006.2,23.6,49.3
1601517921,num0,2020-10-01 04:05:21,44.1478767395,12.2354373932,0,2,2,2,1006.2,23.6,49.3
1601517982,num0,2020-10-01 04:06:22,44.1478767395,12.2354373932,0,2,3,2,1006.2,23.6,49.3
1601518044,num0,2020-10-01 04:07:24,44.1478767395,12.2354373932,0,2,2,2,1006.2,,
1601518105,num0,2020-10-01 04:08:25,44.1478767395,12.2354373932,0,2,2,2,1006.2,23.6,49.3
1601518167,num0,2020-10-01 04:09:27,44.1478767395,12.2354373932,0,2,2,2,1006.1,23.6,49.3
1601518228,num0,2020-10-01 04:10:28,44.1478767395,12.2354373932,0,1,2,2,1006.1,23.7,49.3
1601518290,num0,2020-10-01 04:11:30,44.1478767395,12.2354373932,0,2,2,2,1006.1,23.6,49.3
1601518351,num0,2020-10-01 04:12:31,44.1478767395,12.2354373932,0,2,2,2,1006.1,23.6,49.3
1601518413,num0,2020-10-01 04:13:33,44.1478767395,12.2354373932,0,2,2,2,1006.1,23.6,49.3
1601518474,num0,2020-10-01 04:14:34,44.1478767395,12.2354373932,0,2,2,2,1006.1,23.6,49.3
1601518536,num0,2020-10-01 04:15:36,44.1478767395,12.2354373932,0,2,2,2,1006.1,23.6,49.3
1601518597,num0,2020-10-01 04:16:37,44.1478767395,12.2354373932,0,2,2,2,1006.1,23.6,49.3
1601518659,num0,2020-10-01 04:17:39,44.1478767395,12.2354373932,0,2,2,2,1006.1,23.6,49.3
